"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","Id"
7,39.474715,-0.37932,20,1403622000,2014,6,24,17,"Tuesday",40,0,7.1,2.3,60,21.7,67,1000,0,0,5.25723599168212,5.25772558714462,5.55211726384365,5.55211726384365,201236
106,39.476713,-0.341369,25,1403172000,2014,6,19,12,"Thursday",83,0,7.2,2.6,130,25.1,57,1005,0,14,10.4593095642332,10.4608203677511,7.72801302931596,7.7328990228013,201237
110,39.48075,-0.336789,30,1404738000,2014,7,7,15,"Monday",14,0,37,12.9,22.5,25.1,59,1013.1,0,10,11.1417444622438,11.1398277004639,11.2507936507937,11.2069510268562,201238
7,39.474715,-0.37932,20,1405458000,2014,7,15,23,"Tuesday",46,0,11.3,6.4,67.5,24.1,81,1017.1,0,3,5.2515434628203,5.25158400699148,5.26597325408618,5.26002971768202,201239
7,39.474715,-0.37932,20,1406214000,2014,7,24,17,"Thursday",88,0,29,14.5,45,26.8,73,1006.9,0,1,5.23756279371253,5.23728264391403,4.63595839524517,4.61812778603269,201240
8,39.474324,-0.375151,23,1402668000,2014,6,13,16,"Friday",111,0,4.7,2.3,136,29.1,35,1003,0,19,5.34972615244181,5.34888495979011,6.36482084690554,6.34527687296417,201241
106,39.476713,-0.341369,25,1403154000,2014,6,19,7,"Thursday",78,0,4,1.2,65,19.8,78,1006,0,0,10.461307670535,10.4597057159027,7.71009771986971,7.71009771986971,201242
110,39.48075,-0.336789,30,1403658000,2014,6,25,3,"Wednesday",50,0,4.5,1.4,277,17.1,74,999,0,0,11.0903780261754,11.0881064690027,7.60749185667752,7.60749185667752,201243
106,39.476713,-0.341369,25,1403712000,2014,6,25,18,"Wednesday",65,0,6.2,2.3,315,24.3,52,999,0,7,10.4635802469136,10.4637307152875,8.73452768729642,8.68403908794788,201244
8,39.474324,-0.375151,23,1403640000,2014,6,24,22,"Tuesday",45,0,3.8,1.3,260,17.5,74,1001,0,4,5.3678503202607,5.36707296523058,6.62214983713355,6.63029315960912,201245
8,39.474324,-0.375151,23,1404828000,2014,7,8,16,"Tuesday",39,0,25.7,14.5,337.5,26.1,52,1016.2,0,12,5.38641879964695,5.3857056195886,6.52977099236641,6.51367781155015,201246
7,39.474715,-0.37932,20,1402722000,2014,6,14,7,"Saturday",126,0,0.8,0.1,287,25.9,39,1002,0,4,5.2406087898307,5.24133804422156,4.94462540716612,4.9299674267101,201247
110,39.48075,-0.336789,30,1406322000,2014,7,25,23,"Friday",118,0,17.7,9.7,67.5,25.3,80,1009.1,0,12,11.2091894515451,11.2089174034936,13.8276374442793,13.8127786032689,201248
8,39.474324,-0.375151,23,1401681600,2014,6,2,6,"Monday",5,0,10.8,6,316,15.5,74,1005,0,0,5.32784612718766,5.32659660468876,5.73402674591382,5.7295690936107,201249
110,39.48075,-0.336789,30,1406520000,2014,7,28,6,"Monday",5,0,0,0,146.3,23.4,85,1010.8,0,15,11.2181417356705,11.2186206525829,13.6196136701337,13.6166419019316,201250
106,39.476713,-0.341369,25,1402956000,2014,6,17,0,"Tuesday",23,0,7.3,3.6,38,20.2,76,1003,0,14,10.4743327654742,10.4745955151859,7.74755700325733,7.79967426710098,201251
7,39.474715,-0.37932,20,1406682000,2014,7,30,3,"Wednesday",50,0,4.8,1.6,112.5,22.3,69,1011.1,0,10,5.24105562409483,5.24072286572287,5.09658246656761,5.09063893016345,201252
8,39.474324,-0.375151,23,1402722000,2014,6,14,7,"Saturday",126,0,0.8,0.1,287,25.9,39,1002,0,0,5.34954112751525,5.34835878732619,6.40879478827362,6.40879478827362,201253
106,39.476713,-0.341369,25,1404720000,2014,7,7,10,"Monday",9,0,14.5,6.4,292.5,25.3,69,1012.6,0,1,10.4360773480663,10.4360121513394,9.0624,9.06210191082802,201254
7,39.474715,-0.37932,20,1403280000,2014,6,20,18,"Friday",113,0,5.1,1.1,128,25.3,58,1001,0,7,5.25064979093683,5.25221713833813,5.3257328990228,5.37459283387622,201255
106,39.476713,-0.341369,25,1402812000,2014,6,15,8,"Sunday",151,0,4.1,1,318,24.3,35,1001,0,4,10.476266363119,10.4749928876245,7.94299674267101,7.94462540716612,201256
8,39.474324,-0.375151,23,1405044000,2014,7,11,4,"Friday",99,0,9.7,3.2,157.5,19.8,65,1016,0,0,5.3832197053002,5.38201506073765,6.33878157503715,6.33878157503715,201257
110,39.48075,-0.336789,30,1402668000,2014,6,13,16,"Friday",111,0,4.7,2.3,136,29.1,35,1003,0,8,11.1391487905066,11.1372839787829,8.18078175895766,8.06840390879479,201258
106,39.476713,-0.341369,25,1403532000,2014,6,23,16,"Monday",15,0,4.5,1.1,119,26.2,61,1003,0,15,10.4693303320203,10.4697609001406,8.57817589576547,8.60912052117264,201259
110,39.48075,-0.336789,30,1402776000,2014,6,14,22,"Saturday",141,0,5.9,2.6,48,24.2,65,999,0,7,11.1264950449937,11.1253772134601,8.00488599348534,8.01465798045603,201260
110,39.48075,-0.336789,30,1401699600,2014,6,2,11,"Monday",10,0,4.5,1.6,124,24.4,35,1006,0,11,11.1785425568772,11.1793569243203,8.31797919762259,8.29123328380386,201261
7,39.474715,-0.37932,20,1402812000,2014,6,15,8,"Sunday",151,0,4.1,1,318,24.3,35,1001,0,2,5.24060792349727,5.24065327491037,4.69055374592834,4.66938110749186,201262
8,39.474324,-0.375151,23,1406574000,2014,7,28,21,"Monday",20,0,19.3,11.3,67.5,26.1,80,1007.6,0,2,5.39171546768388,5.39118057793533,5.90341753343239,5.91084695393759,201263
7,39.474715,-0.37932,20,1405548000,2014,7,17,0,"Thursday",71,0,11.3,4.8,67.5,24.3,80,1018.1,0,8,5.2479266695766,5.24834996999945,5.16196136701337,5.16493313521545,201264
7,39.474715,-0.37932,20,1405116000,2014,7,12,0,"Saturday",119,0,6.4,1.6,67.5,22.6,80,1016,0,7,5.23237038664323,5.23263602920991,5.01337295690936,4.99554234769688,201265
7,39.474715,-0.37932,20,1404954000,2014,7,10,3,"Thursday",74,0,20.9,11.3,135,22.2,35,1017,0,3,5.2352034355558,5.23486349625716,5.0222882615156,4.99851411589896,201266
106,39.476713,-0.341369,25,1403910000,2014,6,28,1,"Saturday",120,0,7.5,3,42,22.6,66,1004,0,11,10.4584615384615,10.4587248322148,8.64495114006515,8.67915309446254,201267
110,39.48075,-0.336789,30,1404180000,2014,7,1,4,"Tuesday",27,0,1.6,0,90,21.5,86,1001.7,0,7,11.1375083574772,11.1364117417702,10.0912052117264,10.1205211726384,201268
7,39.474715,-0.37932,20,1404918000,2014,7,9,17,"Wednesday",64,0,24.1,12.9,0,25.3,55,1015,0,0,5.23654492370407,5.23631457208944,5.18424962852897,5.11738484398217,201269
106,39.476713,-0.341369,25,1406520000,2014,7,28,6,"Monday",5,0,0,0,146.3,23.4,85,1010.8,0,6,10.4954838709677,10.4948132222521,11.3818722139673,11.3744427934621,201270
7,39.474715,-0.37932,20,1406502000,2014,7,28,1,"Monday",168,0,8,3.2,112.5,25.1,83,1012.2,0,8,5.23094713064056,5.23110011829229,4.69390787518574,4.6924219910847,201271
7,39.474715,-0.37932,20,1401717600,2014,6,2,16,"Monday",15,0,10,5.3,127,22.5,44,1005,0,19,5.24262541130289,5.24428670360111,4.65230312035661,4.67904903417533,201272
8,39.474324,-0.375151,23,1406052000,2014,7,22,20,"Tuesday",43,0,22.5,12.9,67.5,25.5,75,1010.4,0,2,5.3861273554256,5.38537324744221,5.86032689450223,5.85735512630015,201273
8,39.474324,-0.375151,23,1403676000,2014,6,25,8,"Wednesday",55,0,9.8,3.9,314,21.6,57,1000,0,6,5.36674528301887,5.3669230337394,6.66938110749186,6.71009771986971,201274
8,39.474324,-0.375151,23,1405422000,2014,7,15,13,"Tuesday",36,0,16.1,8,22.5,27.1,63,1017.1,0,21,5.38686929426557,5.38878565963493,6.28380386329866,6.28083209509658,201275
106,39.476713,-0.341369,25,1405854000,2014,7,20,13,"Sunday",156,0,25.7,11.3,157.5,30.2,28,1009.9,0,9,10.4717349986424,10.471444082519,10.7459138187221,10.6835066864785,201276
8,39.474324,-0.375151,23,1401573600,2014,6,1,0,"Sunday",143,0,1.1,0.1,297,17.4,68,1007,0,17,5.32627437366198,5.32785747339195,5.70876671619614,5.69093610698366,201277
7,39.474715,-0.37932,20,1404774000,2014,7,8,1,"Tuesday",24,0,4.8,0,180,21.8,72,1017.4,0,10,5.23944128526473,5.23992714427641,5.290625,5.28926905132193,201278
7,39.474715,-0.37932,20,1404468000,2014,7,4,12,"Friday",107,0,20.9,9.7,225,26.8,46,1014.1,0,7,5.24351009540714,5.24621527200133,5.33876221498371,5.41368078175896,201279
8,39.474324,-0.375151,23,1403730000,2014,6,25,23,"Wednesday",70,0,1.9,0.2,270,22,66,1001,0,1,5.37058856533692,5.3699237155037,6.75081433224756,6.74104234527687,201280
110,39.48075,-0.336789,30,1406394000,2014,7,26,19,"Saturday",138,0,17.7,6.4,22.5,27.2,72,1010.3,0,15,11.2110111512148,11.2112236105127,13.7236255572065,13.7147102526003,201281
110,39.48075,-0.336789,30,1403280000,2014,6,20,18,"Friday",113,0,5.1,1.1,128,25.3,58,1001,0,4,11.0966775906882,11.0959724340507,7.55537459283388,7.53257328990228,201282
7,39.474715,-0.37932,20,1402524000,2014,6,12,0,"Thursday",71,0,0.8,0.1,247,23.3,54,1010,0,10,5.24290942360476,5.24432630194935,5.04071661237785,5.07817589576547,201283
7,39.474715,-0.37932,20,1404162000,2014,6,30,23,"Monday",22,0,10.7,5.4,35,19.4,83,1002,0,8,5.25068271749429,5.25100289725875,5.39739413680782,5.35667752442997,201284
110,39.48075,-0.336789,30,1403964000,2014,6,28,16,"Saturday",135,0,6.1,2.9,116,27.8,50,998,0,19,11.1157200357782,11.1164142402057,8.88110749185668,8.94299674267101,201285
8,39.474324,-0.375151,23,1405872000,2014,7,20,18,"Sunday",161,0,20.9,9.7,202.5,33.3,20,1008.6,0,5,5.38750135736779,5.38755902947403,5.84398216939079,5.84546805349183,201286
106,39.476713,-0.341369,25,1402848000,2014,6,15,18,"Sunday",161,0,5.5,2.5,138,23.6,60,999,0,6,10.4730944254835,10.4733011088996,7.94788273615635,7.95114006514658,201287
7,39.474715,-0.37932,20,1405242000,2014,7,13,11,"Sunday",154,0,3.2,1.6,67.5,25.5,66,1015.5,0,9,5.23724168174094,5.23849188952214,5.15750371471025,5.18424962852897,201288
106,39.476713,-0.341369,25,1404738000,2014,7,7,15,"Monday",14,0,37,12.9,22.5,25.1,59,1013.1,0,12,10.4361778514223,10.4356156819437,9.07619047619048,9.06161137440758,201289
110,39.48075,-0.336789,30,1406628000,2014,7,29,12,"Tuesday",35,0,11.3,3.2,225,28.8,45,1009.5,0,22,11.2402834442774,11.242526699941,14.0029717682021,14.0133729569094,201290
106,39.476713,-0.341369,25,1402243200,2014,6,8,18,"Sunday",161,0,4.2,1,135,23.8,66,1003,0,5,10.4858614768174,10.4857224606581,7.66517857142857,7.69494047619048,201291
7,39.474715,-0.37932,20,1406808000,2014,7,31,14,"Thursday",85,0,0,0,146.3,28.6,59.5,1012.8,0,11,5.2363743441482,5.23732805224,4.93610698365528,4.96136701337296,201292
8,39.474324,-0.375151,23,1404720000,2014,7,7,10,"Monday",9,0,14.5,6.4,292.5,25.3,69,1012.6,0,5,5.38164438059454,5.38319615533337,6.4464,6.49522292993631,201293
7,39.474715,-0.37932,20,1401861600,2014,6,4,8,"Wednesday",55,0,1,0.4,47,21.3,44,999,0,1,5.24333352531245,5.24320589590051,4.75631500742942,4.74739970282318,201294
8,39.474324,-0.375151,23,1404684000,2014,7,7,0,"Monday",167,0,19.3,8,45,24.6,75,1010.6,0,20,5.38224237063246,5.38302105786768,6.48130081300813,6.50809061488673,201295
8,39.474324,-0.375151,23,1402081200,2014,6,6,21,"Friday",116,0,5,1.1,174,18.9,82,1002,0,NA,5.33318027894163,5.3326256598577,5.90029761904762,5.90773809523809,201296
7,39.474715,-0.37932,20,1401933600,2014,6,5,4,"Thursday",75,0,11.2,5.2,49,17.8,78,1002,0,1,5.24080998676868,5.24068322981366,4.75780089153046,4.76077265973254,201297
110,39.48075,-0.336789,30,1402866000,2014,6,15,23,"Sunday",166,0,3.6,0.8,111,19.8,79,1002,0,7,11.1210828641301,11.1199681601092,8.09934853420195,8.10912052117264,201298
8,39.474324,-0.375151,23,1402578000,2014,6,12,15,"Thursday",86,0,10.4,6.2,132,29.1,32,1007,0,21,5.34696909101297,5.34744116975097,6.32410423452769,6.28990228013029,201299
7,39.474715,-0.37932,20,1406142000,2014,7,23,21,"Wednesday",68,0,35.4,16.1,67.5,25.6,71,1006.6,0,3,5.2405775158168,5.2412152665153,4.64933135215453,4.67013372956909,201300
106,39.476713,-0.341369,25,1404864000,2014,7,9,2,"Wednesday",49,0,9.7,4.8,67.5,22.6,82,1017.6,0,0,10.4243109151047,10.4228162028107,8.82406015037594,8.78592814371257,201301
110,39.48075,-0.336789,30,1404108000,2014,6,30,8,"Monday",7,0,1.7,0.4,36,23,58,1007,0,18,11.129016064257,11.1308202754698,9.71498371335505,9.79641693811075,201302
7,39.474715,-0.37932,20,1403154000,2014,6,19,7,"Thursday",78,0,4,1.2,65,19.8,78,1006,0,0,5.24984430730906,5.24971700249038,5.19543973941368,5.1970684039088,201303
7,39.474715,-0.37932,20,1405656000,2014,7,18,6,"Friday",101,0,8,3.2,157.5,22.8,81,1014,0,1,5.2448523804336,5.24473125306323,5.08320950965825,5.08915304606241,201304
110,39.48075,-0.336789,30,1401843600,2014,6,4,3,"Wednesday",50,0,1.5,0.2,242,17.8,80,1000,0,0,11.1700656757691,11.1677129528307,8.0074294205052,8.0074294205052,201305
110,39.48075,-0.336789,30,1403910000,2014,6,28,1,"Saturday",120,0,7.5,3,42,22.6,66,1004,0,14,11.1112851787613,11.1113659246001,8.53094462540717,8.59771986970684,201306
110,39.48075,-0.336789,30,1404882000,2014,7,9,7,"Wednesday",54,0,3.2,0,180,21.2,84,1016.8,0,0,11.1247313013283,11.1228785541106,10.7835820895522,10.7459138187221,201307
106,39.476713,-0.341369,25,1403946000,2014,6,28,11,"Saturday",130,0,4.7,1.9,189,28.8,43,1001,0,15,10.4599384959463,10.4609837898267,8.83387622149837,8.88273615635179,201308
7,39.474715,-0.37932,20,1403982000,2014,6,28,21,"Saturday",140,0,5.1,2,40,22.5,77,998,0,5,5.25624545911809,5.25678846798525,5.61889250814332,5.57817589576547,201309
106,39.476713,-0.341369,25,1406214000,2014,7,24,17,"Thursday",88,0,29,14.5,45,26.8,73,1006.9,0,20,10.4766945719687,10.4780237580994,10.8618127786033,10.927191679049,201310
8,39.474324,-0.375151,23,1406286000,2014,7,25,13,"Friday",108,0,27.4,14.5,22.5,26.7,71,1008.6,0,16,5.38142772352021,5.38294314381271,5.63298662704309,5.62704309063893,201311
8,39.474324,-0.375151,23,1402650000,2014,6,13,11,"Friday",106,0,6.5,2.5,127,30.4,32,1005,0,10,5.34526051475204,5.34767229575536,6.34201954397394,6.36807817589577,201312
106,39.476713,-0.341369,25,1402099200,2014,6,7,2,"Saturday",121,0,5.5,1.9,38,16.5,87,1002,0,1,10.4977051061388,10.4962431889877,7.59970238095238,7.60119047619048,201313
110,39.48075,-0.336789,30,1405134000,2014,7,12,5,"Saturday",124,0,3.2,0,180,21.2,74,1015.1,0,8,11.1408334705979,11.1399165660336,11.3417533432392,11.3774145616642,201314
110,39.48075,-0.336789,30,1406808000,2014,7,31,14,"Thursday",85,0,0,0,146.3,28.6,59.5,1012.8,0,21,11.270157404433,11.2711020714018,14.5319465081724,14.5720653789004,201315
8,39.474324,-0.375151,23,1406250000,2014,7,25,3,"Friday",98,0,11.3,4.8,67.5,23.9,85,1008.2,0,7,5.38201155320412,5.38088298791019,5.61812778603269,5.61961367013373,201316
106,39.476713,-0.341369,25,1403208000,2014,6,19,22,"Thursday",93,0,1.4,0.5,49,20.8,76,1005,0,8,10.4607466063348,10.4593723494487,7.75407166123779,7.73941368078176,201317
106,39.476713,-0.341369,25,1402866000,2014,6,15,23,"Sunday",166,0,3.6,0.8,111,19.8,79,1002,0,5,10.4728461757179,10.4720864127345,7.9299674267101,7.90390879478827,201318
7,39.474715,-0.37932,20,1401843600,2014,6,4,3,"Wednesday",50,0,1.5,0.2,242,17.8,80,1000,0,3,5.24478626569881,5.24442780625468,4.77563150074294,4.76374442793462,201319
7,39.474715,-0.37932,20,1401627600,2014,6,1,15,"Sunday",158,0,10.6,4.6,141,22,51,1006,0,0,5.24569314371604,5.24533317921748,4.78306092124814,4.76523031203566,201320
110,39.48075,-0.336789,30,1404126000,2014,6,30,13,"Monday",12,0,8.1,3,141,25.8,62,1005,0,24,11.132493169018,11.1351878693277,9.8257328990228,9.88273615635179,201321
110,39.48075,-0.336789,30,1403532000,2014,6,23,16,"Monday",15,0,4.5,1.1,119,26.2,61,1003,0,25,11.0960715893742,11.0971698644011,7.58631921824104,7.59934853420195,201322
8,39.474324,-0.375151,23,1401663600,2014,6,2,1,"Monday",168,0,1.8,0.3,116,18.2,72,1006,0,4,5.32898081811879,5.32813492751112,5.72808320950966,5.73551263001486,201323
8,39.474324,-0.375151,23,1404990000,2014,7,10,13,"Thursday",84,0,17.7,6.4,337.5,25.3,42,1016.6,0,22,5.38304077477577,5.38442072835295,6.38781575037147,6.36701337295691,201324
106,39.476713,-0.341369,25,1405818000,2014,7,20,3,"Sunday",146,0,19.3,8,202.5,27.7,35,1008.3,0,11,10.4727519695735,10.4726235741445,10.7875185735513,10.777117384844,201325
110,39.48075,-0.336789,30,1406790000,2014,7,31,9,"Thursday",80,0,0,0,146.3,25.5,67,1014.3,0,21,11.2691051250469,11.2688189313631,14.520059435364,14.4992570579495,201326
106,39.476713,-0.341369,25,1402542000,2014,6,12,5,"Thursday",76,0,4,1.3,282,20.9,48,1008,0,1,10.4841383252358,10.4825142857143,7.6400651465798,7.6400651465798,201327
110,39.48075,-0.336789,30,1402596000,2014,6,12,20,"Thursday",91,0,1.1,0.3,72,26.9,42,1007,0,17,11.145305003427,11.1444641123737,8.2557003257329,8.20195439739414,201328
7,39.474715,-0.37932,20,1401573600,2014,6,1,0,"Sunday",143,0,1.1,0.1,297,17.4,68,1007,0,16,5.24544349939247,5.24785978713559,4.84546805349183,4.83506686478455,201329
110,39.48075,-0.336789,30,1403478000,2014,6,23,1,"Monday",168,0,1.3,0.1,174,17,87,1004,0,9,11.0917591393004,11.0910012388783,7.56514657980456,7.56026058631922,201330
110,39.48075,-0.336789,30,1404198000,2014,7,1,9,"Tuesday",32,0,3.2,1.6,225,23.6,78,1001.9,0,9,11.1364674427672,11.1369863013699,10.1416938110749,10.1693811074919,201331
8,39.474324,-0.375151,23,1405926000,2014,7,21,9,"Monday",8,0,12.9,4.8,157.5,24.1,48,1016.4,0,0,5.38669777030326,5.38610478359909,5.81426448736998,5.82169390787519,201332
7,39.474715,-0.37932,20,1405224000,2014,7,13,6,"Sunday",149,0,0,0,146.3,21.2,84,1015.1,0,0,5.23752604452243,5.23762539056076,5.14413075780089,5.14561664190193,201333
110,39.48075,-0.336789,30,1406124000,2014,7,23,16,"Wednesday",63,0,20.9,9.7,22.5,28,64,1006.8,0,20,11.1902315015145,11.1905585897367,13.8855869242199,13.8632986627043,201334
106,39.476713,-0.341369,25,1403766000,2014,6,26,9,"Thursday",80,0,1,0.1,282,24.6,50,1002,0,1,10.4631903560415,10.4622757847534,8.80944625407166,8.81270358306189,201335
8,39.474324,-0.375151,23,1402099200,2014,6,7,2,"Saturday",121,0,5.5,1.9,38,16.5,87,1002,0,9,5.33331420702318,5.33247289623129,5.92708333333333,5.93303571428571,201336
8,39.474324,-0.375151,23,1404882000,2014,7,9,7,"Wednesday",54,0,3.2,0,180,21.2,84,1016.8,0,0,5.38345367359312,5.38230108000882,6.42388059701493,6.39673105497771,201337
110,39.48075,-0.336789,30,1406196000,2014,7,24,12,"Thursday",83,0,0,0,146.3,26.9,66.7,1008.2,0,22,11.1939701750594,11.1961324474693,13.8499257057949,13.8751857355126,201338
106,39.476713,-0.341369,25,1404576000,2014,7,5,18,"Saturday",137,0,24.1,11.3,337.5,29.5,50,1012,0,1,10.4503322259136,10.4493218931636,9.22926829268293,9.20975609756097,201339
106,39.476713,-0.341369,25,1401933600,2014,6,5,4,"Thursday",75,0,11.2,5.2,49,17.8,78,1002,0,3,10.500086281277,10.4987924094307,7.61367013372957,7.61961367013373,201340
8,39.474324,-0.375151,23,1403010000,2014,6,17,15,"Tuesday",38,0,10.9,5.8,133,22.5,66,1001,0,16,5.35504738126312,5.35511685954164,6.26547231270358,6.2328990228013,201341
106,39.476713,-0.341369,25,1401861600,2014,6,4,8,"Wednesday",55,0,1,0.4,47,21.3,44,999,0,0,10.5001439677512,10.4993091537133,7.5334323922734,7.55423476968796,201342
106,39.476713,-0.341369,25,1405314000,2014,7,14,7,"Monday",6,0,1.6,0,180,21.4,87,1013.6,0,23,10.44883657268,10.4510673234811,9.88261515601783,9.98365527488856,201343
110,39.48075,-0.336789,30,1404774000,2014,7,8,1,"Tuesday",24,0,4.8,0,180,21.8,72,1017.4,0,0,11.1360901010324,11.1338447952313,11.0890625,11.0373250388802,201344
110,39.48075,-0.336789,30,1401897600,2014,6,4,18,"Wednesday",65,0,18,8.1,66,23.5,53,997,0,16,11.1716456570541,11.1723443434227,8.04903417533432,8.07578008915305,201345
106,39.476713,-0.341369,25,1406268000,2014,7,25,8,"Friday",103,0,8,3.2,67.5,24.1,83,1008.5,0,23,10.4821910415542,10.4843809009981,11.184249628529,11.2748885586924,201346
7,39.474715,-0.37932,20,1403802000,2014,6,26,19,"Thursday",90,0,5.9,2.5,36,25.1,66,1002,0,5,5.26010200078462,5.26070147915733,5.83224755700326,5.84527687296417,201347
7,39.474715,-0.37932,20,1402578000,2014,6,12,15,"Thursday",86,0,10.4,6.2,132,29.1,32,1007,0,1,5.24190138833343,5.24188942197852,5.08794788273616,5.0814332247557,201348
110,39.48075,-0.336789,30,1402153200,2014,6,7,17,"Saturday",136,0,5.6,1.1,186,24.6,61,1001,0,2,11.1552485237631,11.1530834479597,7.95089285714286,7.94196428571429,201349
106,39.476713,-0.341369,25,1406286000,2014,7,25,13,"Friday",108,0,27.4,14.5,22.5,26.7,71,1008.6,0,24,10.4857297005665,10.4881877022654,11.3179791976226,11.3224368499257,201350
110,39.48075,-0.336789,30,1405404000,2014,7,15,8,"Tuesday",31,0,3.2,0,157.5,22.6,83,1017.4,0,11,11.1445209973753,11.1445908270923,11.8915304606241,11.9405646359584,201351
110,39.48075,-0.336789,30,1403496000,2014,6,23,6,"Monday",5,0,2.8,0.6,323,13.8,87,1004,0,9,11.0911701768217,11.0906941395035,7.55700325732899,7.56026058631922,201352
8,39.474324,-0.375151,23,1402488000,2014,6,11,14,"Wednesday",61,0,8.4,4.6,124,27.2,36,1008,0,22,5.34597780066369,5.34702282217011,6.33061889250814,6.29478827361564,201353
7,39.474715,-0.37932,20,1403694000,2014,6,25,13,"Wednesday",60,0,5.3,1.9,133,24.3,51,1000,0,12,5.26149441419188,5.26310472555842,5.79315960912052,5.82084690553746,201354
106,39.476713,-0.341369,25,1403100000,2014,6,18,16,"Wednesday",63,0,6.2,1.5,155,23.8,68,1003,0,11,10.4690084985836,10.4678561314075,7.7557003257329,7.72475570032573,201355
7,39.474715,-0.37932,20,1405710000,2014,7,18,21,"Friday",116,0,27.4,16.1,67.5,25,82,1010.5,0,6,5.24345506993959,5.24360648601589,5.04011887072808,4.97919762258544,201356
106,39.476713,-0.341369,25,1405962000,2014,7,21,19,"Monday",18,0,24.1,12.9,337.5,27.6,47,1013.2,0,8,10.4635944700461,10.4627642276423,10.3075780089153,10.2719167904903,201357
110,39.48075,-0.336789,30,1404972000,2014,7,10,8,"Thursday",79,0,17.7,4.8,157.5,20.3,46,1017.2,0,15,11.1294033465434,11.1303582237385,10.7949479940565,10.8469539375929,201358
110,39.48075,-0.336789,30,1406430000,2014,7,27,5,"Sunday",148,0,0,0,146.3,23.5,84,1012.3,0,15,11.2130512033597,11.2132629992464,13.6939078751857,13.6849925705795,201359
8,39.474324,-0.375151,23,1402830000,2014,6,15,13,"Sunday",156,0,12.7,4.5,155,23.3,61,1001,0,11,5.34922893074603,5.35026737967914,6.18241042345277,6.1970684039088,201360
8,39.474324,-0.375151,23,1401861600,2014,6,4,8,"Wednesday",55,0,1,0.4,47,21.3,44,999,0,1,5.32788112653343,5.32709580838323,5.77563150074294,5.78306092124814,201361
